time,Log_402,Log_403,Log_404,Log_405,Log_406,Log_407,Log_408,Log_409,Log_410,Log_411,Log_412,Log_413,Log_414,Log_416,Log_417,Log_418,Log_420,Log_421,Log_422,Log_423,Log_424,Log_425,Log_426,Log_427,Log_428,Log_429,Log_430,Log_431,Log_432,Log_433,Log_434,Log_435,Log_436,Log_437,Log_438
2024-05-02T08:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.640497444113834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.334630350194551,NA,NA,NA,15.344090943770505,NA,NA,NA,NA,NA,NA,15.42420080872816,NA
2024-05-02T08:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.952925917448688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.10246433203632,NA,NA,15.498970016021971,NA,15.33875028610666,NA,NA,NA,NA,15.39749752040894,NA
2024-05-02T09:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.205233844510566,15.648508430609596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.653696498054472,15.62714579995422,NA,NA,15.197222858014804,NA,NA,NA,NA,NA,NA,14.924849317158769,NA
2024-05-02T09:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.88746471351186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.381322957198442,14.842069123369193,NA,NA,14.16380560006104,NA,NA,NA,NA,NA,NA,14.526970321202413,NA
2024-05-02T09:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.348058289463644,14.959563591973756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.864728770885783,NA,NA,NA,NA,NA,NA,13.912794689860377,NA
2024-05-02T09:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.904783703364616,14.916838330663005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.872739757381552,NA,NA,NA,NA,NA,NA,13.85671778439002,NA
2024-05-02T09:40:00.000000Z,NA,NA,NA,NA,NA,NA,14.655146105134662,NA,NA,14.102388036926833,14.524299992370487,NA,NA,NA,NA,NA,NA,NA,NA,14.166475928892956,NA,NA,NA,14.526970321202413,NA,NA,14.446860456244757,NA,NA,NA,NA,NA,NA,13.966201266498814,NA
2024-05-02T09:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.337376974135957,14.438849469748988,NA,NA,NA,NA,NA,NA,NA,NA,14.569695582513162,14.089036392767229,NA,NA,13.864728770885783,NA,NA,14.214541847867553,NA,NA,NA,NA,NA,NA,13.434805828946368,NA
2024-05-02T10:00:00.000000Z,NA,NA,NA,NA,14.201190203707943,NA,NA,NA,NA,13.34668497749294,13.61104753185321,NA,NA,NA,NA,NA,NA,NA,NA,14.43617914091707,14.022278171969177,NA,NA,NA,NA,NA,13.90211337453269,NA,NA,NA,NA,NA,NA,12.70046540016785,NA
2024-05-02T10:10:00.000000Z,NA,NA,NA,NA,NA,NA,13.552300297550929,NA,NA,12.679102769512475,13.093003738460368,NA,NA,NA,NA,NA,NA,NA,NA,14.02761882963302,NA,NA,NA,13.149080643930724,NA,NA,13.277256427862971,NA,NA,NA,NA,NA,NA,12.374685282673385,NA
2024-05-02T10:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.417410543984133,12.94880598153658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.927443350881203,NA,NA,12.999542229343101,NA,NA,NA,NA,NA,NA,12.01152056153201,NA
2024-05-02T10:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.294575417715729,12.71648737315938,NA,NA,NA,NA,12.29991607537957,NA,NA,NA,NA,NA,NA,NA,13.036926832990003,NA,NA,12.898069733730068,NA,NA,NA,NA,NA,NA,11.926070038910504,NA
2024-05-02T10:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.29991607537957,12.529564354924853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.705806057831694,NA,NA,12.53223468375677,NA,NA,NA,NA,NA,NA,11.891355764095522,NA
2024-05-02T10:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.038223849851228,NA,NA,12.262531471732665,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-02T11:00:00.000000Z,NA,NA,NA,NA,NA,NA,11.984817273212784,NA,NA,11.81658655680171,11.947432669565876,11.752498664835583,NA,11.74982833600366,NA,NA,NA,NA,NA,12.158388647287708,NA,NA,NA,11.813916227969784,NA,NA,11.95277332722972,11.888685435263596,NA,NA,NA,NA,NA,11.338597695887692,NA
2024-05-02T11:10:00.000000Z,NA,NA,NA,NA,NA,NA,12.035553521019304,NA,NA,NA,NA,NA,NA,11.85130083161669,NA,NA,NA,11.878004119935907,NA,11.845960173952848,11.696421759365222,NA,NA,11.68841077286946,NA,NA,12.072938124666209,NA,NA,NA,NA,NA,11.51750972762646,11.261158159761962,NA
2024-05-02T11:20:00.000000Z,NA,NA,12.858014801251237,12.243839169909208,12.00350957503624,11.811245899137866,12.34531166552224,11.94476234073396,11.199740596627755,11.805905241474022,12.179751277943083,11.995498588540473,NA,12.137026016632332,NA,11.608300907911804,NA,12.500190737773709,NA,NA,12.484168764782176,NA,NA,NA,12.123674372472728,12.163729304951552,12.668421454184788,12.398718242160676,NA,NA,NA,NA,11.789883268482493,11.466773479819942,NA
2024-05-02T11:30:00.000000Z,NA,NA,13.325322346837568,12.484168764782176,NA,12.457465476462955,NA,12.494850080109863,11.386663614862286,12.355992980849926,12.478828107118332,12.13168535896849,NA,11.971465629053178,NA,11.701762417029066,NA,12.350652323186084,NA,12.347981994354164,12.668421454184788,NA,9.055466544594497,12.465476462958726,12.545586327916382,12.550926985580226,12.441443503471426,12.372014953841456,NA,NA,NA,NA,12.056916151674676,11.96078431372549,12.3773556115053
2024-05-02T11:40:00.000000Z,NA,NA,13.1944762340734,12.38536659800107,12.396047913328758,12.310597390707258,12.673762111848632,NA,NA,12.225146868085758,12.291905088883802,NA,NA,12.019531548027771,NA,NA,NA,12.222476539253831,NA,NA,12.182421606775009,NA,NA,NA,12.492179751277945,12.372014953841456,12.331960021362631,12.15571831845579,NA,NA,NA,NA,11.736476691844054,11.755168993667503,NA
2024-05-02T11:50:00.000000Z,NA,NA,NA,12.430762188143738,12.796597238117036,NA,12.665751125352864,12.34531166552224,11.440070191500723,12.13969634546426,NA,12.323949034866864,NA,12.195773250934614,NA,NA,NA,NA,NA,12.091630426489663,12.219806210421917,NA,NA,12.380025940337228,12.417410543984133,12.69245441367208,12.668421454184788,12.4628061341268,11.504158083466848,12.038223849851228,NA,NA,12.14770733196002,11.856641489280534,NA
2024-05-02T12:00:00.000000Z,NA,NA,NA,11.97947661554894,12.273212787060352,NA,12.291905088883802,NA,11.982146944380863,12.577630273899445,NA,12.628366521705956,NA,12.687113756008236,NA,NA,NA,NA,NA,12.267872129396508,NA,NA,9.744411383230336,12.558937972075988,12.57495994506752,NA,12.529564354924853,12.697795071335925,NA,12.42809185931182,NA,NA,12.086289768825822,12.02754253452354,NA
2024-05-02T12:10:00.000000Z,NA,NA,NA,NA,NA,NA,12.249179827573052,NA,11.869993133440149,12.604333562218663,NA,12.4868390936141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.636377508201726,NA,12.19844357976654,12.526894026092926,11.789883268482493,12.28389410238804,NA,NA,12.01152056153201,11.95277332722972,NA
2024-05-02T12:20:00.000000Z,NA,NA,NA,NA,12.118333714808884,NA,12.072938124666209,NA,NA,12.449454489967197,12.32661936369879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.950102998397805,NA,NA,NA,NA,NA,NA,11.677729457541773,NA
2024-05-02T12:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.056916151674676,12.289234760051883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.856641489280534,NA,NA,11.74982833600366,NA,NA,NA,NA,NA,NA,11.541542687113754,NA
2024-05-02T12:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.827267872129395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66437781338216,NA,NA,11.552224002441442,NA,NA,NA,NA,NA,NA,11.402685587853815,NA
2024-05-02T12:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.68841077286946,12.000839246204322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.51750972762646,NA,NA,NA,NA,NA,NA,11.261158159761962,NA
2024-05-02T13:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.13168535896849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.397344930189972,NA,NA,NA,NA,NA,NA,11.157015335317006,NA
2024-05-02T13:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.976806286717022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.16235599298085,NA,NA,11.298542763408868,NA,NA,NA,NA,NA,NA,10.962081330586706,NA
2024-05-02T13:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.09292744335088,12.040894178683146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.261158159761962,NA,NA,11.26382848859388,NA,NA,NA,NA,NA,NA,10.8632791638056,NA
2024-05-02T13:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.153047989623865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39200427252613,NA,NA,11.343938353551536,NA,NA,NA,NA,NA,NA,10.884641794460975,NA
2024-05-02T13:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.055542839703977,12.169069962615396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.592278934920271,NA,NA,11.269169146257724,NA,NA,NA,NA,NA,NA,11.082246128023192,NA
2024-05-02T13:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.012817578393223,11.910048065918971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.333257038223849,NA,NA,11.173037308308537,NA,NA,NA,NA,NA,NA,11.114290074006256,NA
2024-05-02T14:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.857938506141757,11.797894254978251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.253147173266193,NA,NA,11.122301060502023,NA,NA,NA,NA,NA,NA,10.876630807965206,NA
2024-05-02T14:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.769817654688332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.246356908522166,NA,NA,NA,11.103608758678568,NA,NA,NA,NA,NA,NA,10.799191271839476,NA
2024-05-02T14:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.301213092240786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.130312046997789,NA,NA,11.130312046997789,NA,NA,NA,NA,NA,NA,10.857938506141757,NA
2024-05-02T14:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79652094300755,11.258487830930036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.176928358892198,NA,NA,NA,11.063553826199744,NA,NA,NA,NA,NA,NA,10.73777370870527,NA
2024-05-02T14:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.705729762722209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.118181124589917,10.932707713435567,NA,NA,10.84725719081407,NA,NA,NA,NA,NA,NA,10.735103379873353,NA
2024-05-02T14:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.69504844739452,11.20241092545968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.849927519645988,NA,NA,NA,NA,NA,NA,10.71107042038605,NA
2024-05-02T15:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.612268253604944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.895323109788665,NA,NA,NA,NA,NA,NA,10.66033417257954,NA
2024-05-02T15:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.558861676966508,11.255817502098118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.986114290074006,NA,NA,NA,NA,NA,NA,10.724422064545664,NA
2024-05-02T15:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.697718776226443,11.250476844434274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.291752498664835,NA,NA,NA,11.028839551384756,NA,NA,NA,NA,NA,NA,10.799191271839476,NA
2024-05-02T15:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39200427252613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.002136263065536,NA,NA,NA,NA,NA,NA,10.697718776226443,NA
2024-05-02T15:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.359960326543067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.020828564888994,NA,NA,NA,NA,NA,NA,10.791180285343708,NA
2024-05-02T15:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.424048218509192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88998245212482,NA,NA,NA,NA,NA,NA,10.767147325856412,NA
2024-05-02T16:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.689707789730676,11.445410849164569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.836575875486382,NA,NA,NA,NA,NA,NA,10.76180666819257,NA
2024-05-02T16:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.311894407568474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.96742198825055,NA,NA,NA,NA,NA,NA,10.759136339360644,NA
2024-05-02T16:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.663004501411455,11.442740520332649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.927367055771724,NA,NA,NA,NA,NA,NA,10.703059433890289,NA
2024-05-02T16:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.663004501411455,11.159685664148933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.892652780956738,NA,NA,NA,NA,NA,NA,10.78049897001602,NA
2024-05-02T16:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.671015487907226,11.20241092545968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.943389028763256,NA,NA,NA,NA,NA,NA,10.66033417257954,NA
2024-05-02T16:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.457389181353475,11.079575799191277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.864499885557336,NA,NA,NA,10.84725719081407,NA,NA,NA,NA,NA,NA,10.43068589303426,NA
2024-05-02T17:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.313191424429696,11.11696040283818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.687037460898758,NA,NA,NA,NA,NA,NA,10.478751812008852,NA
2024-05-02T17:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.986114290074006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.452048523689632,NA,NA,NA,NA,NA,NA,10.350576028076604,NA
2024-05-02T17:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.917982757305252,10.97543297474632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.331883726253146,NA,NA,NA,NA,NA,NA,10.171663996337834,NA
2024-05-02T17:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.717708094911115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.11558709086748,NA,NA,NA,NA,NA,NA,9.97138933394369,NA
2024-05-02T17:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.525444419012745,10.468070496681165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.976729991607534,NA,NA,NA,NA,NA,NA,9.982070649271378,NA
2024-05-02T17:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.488059815365837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.984740978103304,NA,NA,NA,NA,NA,NA,9.63759822995346,NA
2024-05-02T18:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.561532005798426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03013656824598,NA,NA,NA,NA,NA,NA,9.565499351491567,NA
2024-05-02T18:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4346532387274,10.32120241092546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0527199206530895,NA,NA,NA,9.931334401464866,NA,NA,NA,NA,NA,NA,9.418631265735868,NA
2024-05-02T18:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.48142214084077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.960708018616003,NA,NA,NA,NA,NA,NA,9.223697261005569,NA
2024-05-02T18:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.378576333257037,10.401312275883114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.832532234683754,NA,NA,NA,NA,NA,NA,9.207675288014038,NA
2024-05-02T18:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4106202792401,10.29449912260624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.618905928130005,NA,NA,NA,NA,NA,NA,9.218356603341723,NA
2024-05-02T18:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.277103837644006,10.227740901808197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.74174105439841,NA,NA,NA,NA,NA,NA,9.255741206988631,NA
2024-05-02T19:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.122224765392538,10.104905775539793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.680323491264213,NA,NA,NA,NA,NA,NA,9.285114824139775,NA
2024-05-02T19:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1783016708629,10.19035629816129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.661631189440754,NA,NA,NA,NA,NA,NA,9.18097199969482,NA
2024-05-02T19:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.023422598611432,9.901960784313722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.608224612802315,NA,NA,NA,NA,NA,NA,9.09552147707332,NA
2024-05-02T19:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.023422598611432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.327840085450523,NA,NA,NA,NA,NA,NA,9.0074006256199,NA
2024-05-02T19:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.012741283283743,10.12359807736324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.277103837644006,NA,NA,NA,NA,NA,NA,8.83916990920882,NA
2024-05-02T19:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.087510490577555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.103532463569088,NA,NA,NA,NA,NA,NA,8.756389715419239,NA
2024-05-02T20:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.058136873426411,10.257114518959334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.988708323796445,NA,NA,NA,NA,NA,NA,8.678950179293508,NA
2024-05-02T20:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.079499504081788,10.241092545967804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.945983062485695,NA,NA,NA,NA,NA,NA,8.769741359578852,NA
2024-05-02T20:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.892576485847258,10.433356221866177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.876554512855726,NA,NA,NA,NA,NA,NA,8.662928206301977,NA
2024-05-02T20:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.104905775539793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.908598458838789,NA,NA,NA,NA,NA,NA,8.620202944991227,NA
2024-05-02T20:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.807125963225758,10.04615854123751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77241168841077,NA,NA,NA,NA,NA,NA,8.516060120546271,NA
2024-05-02T20:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.761730373083083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.897917143511101,NA,NA,NA,NA,NA,NA,8.529411764705884,NA
2024-05-02T21:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.831158922713051,9.901960784313722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.748378728923477,NA,NA,NA,NA,NA,NA,8.673609521629665,NA
2024-05-02T21:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.895246814679176,10.270466163118948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.783093003738458,NA,NA,NA,NA,NA,NA,8.809796292057676,NA
2024-05-02T21:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.299839780270084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.716334782940415,NA,NA,NA,NA,NA,NA,8.668268863965821,NA
2024-05-02T21:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.905928130006863,10.03814755474174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72968642710002,NA,NA,NA,NA,NA,NA,8.697642481116958,NA
2024-05-02T21:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.727016098268102,9.85122453650721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.807125963225758,NA,NA,NA,NA,NA,NA,8.764400701915008,NA
2024-05-02T21:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.684290836957352,9.79247730220493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.812466620889602,NA,NA,NA,NA,NA,NA,8.673609521629665,NA
2024-05-02T22:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.865873197528039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71099412527657,NA,NA,NA,NA,NA,NA,8.630884260318915,NA
2024-05-02T22:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.630884260318915,NA,NA,NA,NA,NA,NA,8.646906233310446,NA
2024-05-02T22:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03013656824598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62821393148699,NA,NA,NA,NA,NA,NA,8.558785381857021,NA
2024-05-02T22:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.665598535133896,9.789806973373004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.598840314335852,NA,NA,NA,NA,NA,NA,8.646906233310446,NA
2024-05-02T22:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62821393148699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.657587548638134,NA,NA,NA,NA,NA,NA,8.572137026016634,NA
2024-05-02T22:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.804455634393832,9.891279468986037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.441290913252459,NA,NA,NA,NA,NA,NA,8.633554589150833,NA
2024-05-02T23:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72968642710002,9.45067521171893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.401235980773635,NA,NA,NA,NA,NA,NA,8.486686503395134,NA
2024-05-02T23:10:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.516060120546271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.387884336614022,NA,NA,NA,NA,NA,NA,8.387884336614022,NA
2024-05-02T23:20:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.427939269092853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.374532692454416,NA,NA,NA,NA,NA,NA,8.374532692454416,NA
2024-05-02T23:30:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.443961242084384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42259861142901,NA,NA,NA,NA,NA,NA,8.390554665445947,NA
2024-05-02T23:40:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56679636835279,9.311818112458994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.454642557412072,NA,NA,NA,NA,NA,NA,8.454642557412072,NA
2024-05-02T23:50:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.508049134050509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5400167849240844,NA,NA,NA,8.358510719462885,NA,NA,NA,NA,NA,NA,8.331807431143666,NA
2024-05-03T00:00:00.000000Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.435950255588615,NA,NA,NA,NA,NA,NA,8.387884336614022,NA
